ser ID: DU600

Method ID: A:\DEFAULT

Date: 08/07/00

Time: 03:24

 200.0   1.27980

  201.0   1.24775

  202.0   1.22760

  203.0   1.21739

  204.0   1.17320

  205.0   1.12798

  206.0   1.08065

  207.0   1.03430

  208.0   0.98743

  209.0   0.92810

  210.0   0.87597

  211.0   0.82190

  212.0   0.77216

  213.0   0.71944

  214.0   0.67209

  215.0   0.62819

  216.0   0.59041

  217.0   0.55286

  218.0   0.52249

  219.0   0.49602

  220.0   0.47266

  221.0   0.45022

  222.0   0.42832

  223.0   0.40896

  224.0   0.39223

  225.0   0.37396

  226.0   0.35505

  227.0   0.33905

  228.0   0.32548

  229.0   0.31112

  230.0   0.29730

  231.0   0.28613

  232.0   0.27526

  233.0   0.26417

  234.0   0.25327

  235.0   0.24363

  236.0   0.23408

  237.0   0.22465

  238.0   0.21516

  239.0   0.20547

  240.0   0.19611

  241.0   0.18693

  242.0   0.17816

  243.0   0.16871

  244.0   0.15914

  245.0   0.15052

  246.0   0.14233

  247.0   0.13242

  248.0   0.12438

  249.0   0.11596

  250.0   0.10790

  251.0   0.09921

  252.0   0.09202

  253.0   0.08493

  254.0   0.07936

  255.0   0.07299

  256.0   0.06708

  257.0   0.06206

  258.0   0.05707

  259.0   0.05263

  260.0   0.04874

  261.0   0.04565

  262.0   0.04333

  263.0   0.04121

  264.0   0.03893

  265.0   0.03774

  266.0   0.03620

  267.0   0.03464

  268.0   0.03339

  269.0   0.03306

  270.0   0.03208

  271.0   0.03114

  272.0   0.03112

  273.0   0.03033

  274.0   0.02901

  275.0   0.02805

  276.0   0.02818

  277.0   0.02744

  278.0   0.02604

  279.0   0.02507

  280.0   0.02520

  281.0   0.02451

  282.0   0.02355

  283.0   0.02248

  284.0   0.02257

  285.0   0.02124

  286.0   0.02038

  287.0   0.01994

  288.0   0.01926

  289.0   0.01830

  290.0   0.01747

  291.0   0.01757

  292.0   0.01633

  293.0   0.01575

  294.0   0.01545

  295.0   0.01496

  296.0   0.01362

  297.0   0.01344

  298.0   0.01290

  299.0   0.01221

  300.0   0.01156

  301.0   0.01067

  302.0   0.01101

  303.0   0.01078

  304.0   0.01012

  305.0   0.00976

  306.0   0.01007

  307.0   0.00994

  308.0   0.00967

  309.0   0.00934

  310.0   0.00939

  311.0   0.00936

  312.0   0.00911

  313.0   0.00925

  314.0   0.00914

  315.0   0.00887

  316.0   0.00876

  317.0   0.00889

  318.0   0.00877

  319.0   0.00837

  320.0   0.00841

  321.0   0.00920

  322.0   0.00727

  323.0   0.00748

  324.0   0.00789

  325.0   0.00726

  326.0   0.00661

  327.0   0.00807

  328.0   0.00692

  329.0   0.00635

  330.0   0.00682

  331.0   0.00690

  332.0   0.00631

  333.0   0.00609

  334.0   0.00625

  335.0   0.00613

  336.0   0.00591

  337.0   0.00617

  338.0   0.00622

  339.0   0.00591

  340.0   0.00570

  341.0   0.00594

  342.0   0.00601

  343.0   0.00572

  344.0   0.00523

  345.0   0.00548

  346.0   0.00591

  347.0   0.00536

  348.0   0.00527

  349.0   0.00507

  350.0   0.00498

  351.0   0.00480

  352.0   0.00454

  353.0   0.00473

  354.0   0.00465

  355.0   0.00485

  356.0   0.00397

  357.0   0.00419

  358.0   0.00475

  359.0   0.00447

  360.0   0.00360

  361.0   0.00379

  362.0   0.00430

  363.0   0.00364

  364.0   0.00356

  365.0   0.00339

  366.0   0.00354

  367.0   0.00339

  368.0   0.00361

  369.0   0.00397

  370.0   0.00372

  371.0   0.00356

  372.0   0.00333

  373.0   0.00387

  374.0   0.00332

  375.0   0.00371

  376.0   0.00311

  377.0   0.00375

  378.0   0.00353

  379.0   0.00365

  380.0   0.00340

  381.0   0.00324

  382.0   0.00326

  383.0   0.00293

  384.0   0.00307

  385.0   0.00334

  386.0   0.00315

  387.0   0.00291

  388.0   0.00315

  389.0   0.00288

  390.0   0.00297

  391.0   0.00270

  392.0   0.00273

  393.0   0.00287

  394.0   0.00253

  395.0   0.00257

  396.0   0.00256

  397.0   0.00270

  398.0   0.00257

  399.0   0.00238

  400.0   0.00250

  401.0   0.00233

  402.0   0.00199

  403.0   0.00228

  404.0   0.00216

  405.0   0.00199

  406.0   0.00201

  407.0   0.00210

  408.0   0.00212

  409.0   0.00212

  410.0   0.00220

  411.0   0.00249

  412.0   0.00236

  413.0   0.00230

  414.0   0.00209

  415.0   0.00223

  416.0   0.00149

  417.0   0.00162

  418.0   0.00149

  419.0   0.00153

  420.0   0.00157

  421.0   0.00153

  422.0   0.00149

  423.0   0.00153

  424.0   0.00149

  425.0   0.00174

  426.0   0.00163

  427.0   0.00152

  428.0   0.00149

  429.0   0.00158

  430.0   0.00142

  431.0   0.00145

  432.0   0.00153

  433.0   0.00161

  434.0   0.00146

  435.0   0.00148

  436.0   0.00156

  437.0   0.00137

  438.0   0.00149

  439.0   0.00141

  440.0   0.00148

  441.0   0.00151

  442.0   0.00167

  443.0   0.00169

  444.0   0.00181

  445.0   0.00169

  446.0   0.00167

  447.0   0.00178

  448.0   0.00175

  449.0   0.00178

  450.0   0.00176

  451.0   0.00174

  452.0   0.00176

  453.0   0.00179

  454.0   0.00173

  455.0   0.00172

  456.0   0.00179

  457.0   0.00170

  458.0   0.00165

