ser ID: DU600

Method ID: A:\DEFAULT

Date: 07/31/00

Time: 12:10

 200.0   1.48415

  201.0   1.58315

  202.0   1.54196

  203.0   1.49351

  204.0   1.41730

  205.0   1.41816

  206.0   1.38151

  207.0   1.34860

  208.0   1.29515

  209.0   1.25515

  210.0   1.21719

  211.0   1.18895

  212.0   1.16766

  213.0   1.14633

  214.0   1.11811

  215.0   1.10003

  216.0   1.08378

  217.0   1.05794

  218.0   1.02758

  219.0   0.99893

  220.0   0.97688

  221.0   0.94653

  222.0   0.91341

  223.0   0.87916

  224.0   0.84928

  225.0   0.81847

  226.0   0.78519

  227.0   0.75806

  228.0   0.73110

  229.0   0.70955

  230.0   0.68582

  231.0   0.66718

  232.0   0.64866

  233.0   0.63502

  234.0   0.61988

  235.0   0.60751

  236.0   0.59316

  237.0   0.58098

  238.0   0.56957

  239.0   0.55565

  240.0   0.54265

  241.0   0.52797

  242.0   0.51266

  243.0   0.49652

  244.0   0.48225

  245.0   0.46677

  246.0   0.45142

  247.0   0.43334

  248.0   0.41760

  249.0   0.40248

  250.0   0.38703

  251.0   0.37285

  252.0   0.36078

  253.0   0.35259

  254.0   0.34448

  255.0   0.33555

  256.0   0.32928

  257.0   0.32362

  258.0   0.31771

  259.0   0.31287

  260.0   0.30564

  261.0   0.29838

  262.0   0.29091

  263.0   0.28301

  264.0   0.27391

  265.0   0.26428

  266.0   0.25447

  267.0   0.24550

  268.0   0.23653

  269.0   0.22564

  270.0   0.21414

  271.0   0.20419

  272.0   0.19266

  273.0   0.18298

  274.0   0.17028

  275.0   0.15869

  276.0   0.14870

  277.0   0.13893

  278.0   0.12864

  279.0   0.12074

  280.0   0.11456

  281.0   0.10672

  282.0   0.10106

  283.0   0.09622

  284.0   0.09110

  285.0   0.08669

  286.0   0.08280

  287.0   0.07966

  288.0   0.07626

  289.0   0.07353

  290.0   0.07162

  291.0   0.06943

  292.0   0.06814

  293.0   0.06611

  294.0   0.06468

  295.0   0.06350

  296.0   0.06243

  297.0   0.06118

  298.0   0.06060

  299.0   0.06024

  300.0   0.05975

  301.0   0.05985

  302.0   0.05925

  303.0   0.05851

  304.0   0.05935

  305.0   0.05886

  306.0   0.05854

  307.0   0.05855

  308.0   0.05755

  309.0   0.05860

  310.0   0.05839

  311.0   0.05836

  312.0   0.05775

  313.0   0.05653

  314.0   0.05728

  315.0   0.05710

  316.0   0.05558

  317.0   0.05496

  318.0   0.05472

  319.0   0.05462

  320.0   0.05422

  321.0   0.05398

  322.0   0.05249

  323.0   0.05300

  324.0   0.05306

  325.0   0.05170

  326.0   0.05069

  327.0   0.05075

  328.0   0.05038

  329.0   0.05000

  330.0   0.04935

  331.0   0.04889

  332.0   0.04865

  333.0   0.04802

  334.0   0.04724

  335.0   0.04612

  336.0   0.04428

  337.0   0.04440

  338.0   0.04433

  339.0   0.04467

  340.0   0.04351

  341.0   0.04311

  342.0   0.04339

  343.0   0.04349

  344.0   0.04328

  345.0   0.04225

  346.0   0.04275

  347.0   0.04291

  348.0   0.04306

  349.0   0.04309

  350.0   0.04259

  351.0   0.04221

  352.0   0.04298

  353.0   0.04242

  354.0   0.04242

  355.0   0.04125

  356.0   0.04176

  357.0   0.04211

  358.0   0.04069

  359.0   0.04146

  360.0   0.04102

  361.0   0.04143

  362.0   0.04084

  363.0   0.04079

  364.0   0.04072

  365.0   0.04058

  366.0   0.03997

  367.0   0.03912

  368.0   0.03826

  369.0   0.03832

  370.0   0.03808

  371.0   0.03758

  372.0   0.03661

  373.0   0.03648

  374.0   0.03646

  375.0   0.03594

  376.0   0.03534

  377.0   0.03457

  378.0   0.03371

  379.0   0.03371

  380.0   0.03344

  381.0   0.03319

  382.0   0.03268

  383.0   0.03219

  384.0   0.03193

  385.0   0.03164

  386.0   0.03130

  387.0   0.03101

  388.0   0.03069

  389.0   0.03054

  390.0   0.03049

  391.0   0.03059

  392.0   0.03002

  393.0   0.03002

  394.0   0.02961

  395.0   0.02956

  396.0   0.02941

  397.0   0.02930

  398.0   0.02909

  399.0   0.02859

  400.0   0.02853

  401.0   0.02808

  402.0   0.02784

  403.0   0.02763

  404.0   0.02735

  405.0   0.02689

  406.0   0.02635

  407.0   0.02568

  408.0   0.02517

  409.0   0.02493

  410.0   0.02469

  411.0   0.02384

  412.0   0.02306

  413.0   0.02244

  414.0   0.02202

  415.0   0.02164

  416.0   0.02076

  417.0   0.01988

  418.0   0.01928

  419.0   0.01848

  420.0   0.01802

  421.0   0.01725

  422.0   0.01649

  423.0   0.01594

  424.0   0.01509

  425.0   0.01452

  426.0   0.01373

  427.0   0.01321

  428.0   0.01265

  429.0   0.01233

  430.0   0.01180

  431.0   0.01120

  432.0   0.01065

  433.0   0.01028

  434.0   0.00999

  435.0   0.00971

  436.0   0.00937

  437.0   0.00901

  438.0   0.00877

  439.0   0.00855

  440.0   0.00833

  441.0   0.00789

  442.0   0.00766

  443.0   0.00744

  444.0   0.00733

  445.0   0.00708

  446.0   0.00690

  447.0   0.00671

  448.0   0.00658

  449.0   0.00637

  450.0   0.00630

  451.0   0.00606

  452.0   0.00592

  453.0   0.00561

  454.0   0.00561

  455.0   0.00544

  456.0   0.00524

  457.0   0.00509

  458.0   0.00493

  459.0   0.00478

  460.0   0.00471

  461.0   0.00456

  462.0   0.00444

  463.0   0.00424

  464.0   0.00410

  465.0   0.00389

  466.0   0.00367

  467.0   0.00345

  468.0   0.00330

  469.0   0.00319

  470.0   0.00307

  471.0   0.00292

  472.0   0.00265

  473.0   0.00251

  474.0   0.00232

  475.0   0.00232

  476.0   0.00211

  477.0   0.00198

  478.0   0.00174

  479.0   0.00176

  480.0   0.00153

  481.0   0.00143

  482.0   0.00125

  483.0   0.00113

  484.0   0.00099

  485.0   0.00093

  486.0   0.00082

  487.0   0.00076

  488.0   0.00052

  489.0   0.00036

  490.0   0.00022

  491.0   0.00011

  492.0   0.00002

  493.0  -0.00006

  494.0  -0.00015

  495.0  -0.00019

  496.0  -0.00023

  497.0  -0.00035

  498.0  -0.00047

  499.0  -0.00053

  500.0  -0.00054

  501.0  -0.00054

  502.0  -0.00065

  503.0  -0.00067

  504.0  -0.00072

  505.0  -0.00070

  506.0  -0.00077

  507.0  -0.00081

  508.0  -0.00084

  509.0  -0.00091

  510.0  -0.00094

  511.0  -0.00100

  512.0  -0.00105

  513.0  -0.00112

  514.0  -0.00119

  515.0  -0.00120

  516.0  -0.00125

  517.0  -0.00130

  518.0  -0.00132

  519.0  -0.00143

