ser ID: DU600

Method ID: A:\DEFAULT

Date: 07/26/00

Time: 05:10

 200.0   3.23729

  201.0   2.60509

  202.0   2.86372

  203.0   2.90218

  204.0   2.64114

  205.0   2.85111

  206.0   3.18398

  207.0   3.03676

  208.0   2.84423

  209.0   3.09691

  210.0   3.12167

  211.0   2.84592

  212.0   3.64631

  213.0   3.67015

  214.0   3.69046

  215.0   3.70927

  216.0   3.72730

  217.0   3.74687

  218.0   3.76283

  219.0   3.77866

  220.0   3.49220

  221.0   3.80726

  222.0   3.82197

  223.0   3.83474

  224.0   3.84689

  225.0   3.38190

  226.0   3.87169

  227.0   3.88366

  228.0   3.89443

  229.0   3.42840

  230.0   3.91666

  231.0   3.22660

  232.0   3.93450

  233.0   3.94151

  234.0   3.17002

  235.0   3.25435

  236.0   3.95698

  237.0   3.48297

  238.0   3.66153

  239.0   3.48709

  240.0   3.96539

  241.0   3.96581

  242.0   3.96581

  243.0   3.96515

  244.0   3.96412

  245.0   3.96204

  246.0   3.95957

  247.0   3.95636

  248.0   3.95274

  249.0   3.94856

  250.0   3.94438

  251.0   3.63844

  252.0   3.93455

  253.0   3.92967

  254.0   3.44711

  255.0   3.61758

  256.0   3.61236

  257.0   3.12953

  258.0   3.60114

  259.0   3.29270

  260.0   3.58771

  261.0   3.18350

  262.0   3.09749

  263.0   3.39193

  264.0   3.38579

  265.0   3.15721

  266.0   3.84942

  267.0   3.36536

  268.0   3.23445

  269.0   3.35404

  270.0   3.12613

  271.0   3.04284

  272.0   3.03882

  273.0   2.77212

  274.0   2.81090

  275.0   2.60429

  276.0   2.52858

  277.0   2.44445

  278.0   2.37359

  279.0   2.26028

  280.0   2.19088

  281.0   2.15966

  282.0   2.09493

  283.0   1.99522

  284.0   1.94946

  285.0   1.89701

  286.0   1.84503

  287.0   1.80805

  288.0   1.73461

  289.0   1.69609

  290.0   1.65438

  291.0   1.62195

  292.0   1.57123

  293.0   1.54106

  294.0   1.50673

  295.0   1.47877

  296.0   1.44189

  297.0   1.41844

  298.0   1.37952

  299.0   1.35326

  300.0   1.32565

  301.0   1.30342

  302.0   1.27086

  303.0   1.24283

  304.0   1.21813

  305.0   1.19536

  306.0   1.17211

  307.0   1.13893

  308.0   1.11062

  309.0   1.07663

  310.0   1.04683

  311.0   1.01237

  312.0   0.97702

  313.0   0.94605

  314.0   0.91265

  315.0   0.88746

  316.0   0.86311

  317.0   0.84021

