ser ID: DU600

Method ID: A:\DEFAULT

Date: 07/26/00

Time: 06:34

 200.0   3.23729

  201.0   2.60509

  202.0   3.34084

  203.0   3.37931

  204.0   3.41929

  205.0   2.97604

  206.0   3.48501

  207.0   3.21285

  208.0   2.84423

  209.0   2.87506

  210.0   2.82064

  211.0   3.62408

  212.0   3.04425

  213.0   2.97118

  214.0   2.99149

  215.0   3.01030

  216.0   2.94915

  217.0   3.14481

  218.0   3.76283

  219.0   3.17660

  220.0   3.79323

  221.0   3.80726

  222.0   3.82197

  223.0   3.83474

  224.0   3.84689

  225.0   3.85902

  226.0   3.87169

  227.0   3.88366

  228.0   3.11628

  229.0   3.90553

  230.0   3.91666

  231.0   3.92557

  232.0   3.93450

  233.0   3.46439

  234.0   3.04508

  235.0   3.17517

  236.0   3.47986

  237.0   2.96009

  238.0   3.11746

  239.0   3.96421

  240.0   3.66436

  241.0   3.36375

  242.0   3.18766

  243.0   3.12006

  244.0   3.48700

  245.0   3.96204

  246.0   3.35751

  247.0   3.95636

  248.0   3.95274

  249.0   3.94856

  250.0   3.94438

  251.0   3.93947

  252.0   3.15640

  253.0   3.92967

  254.0   3.92423

  255.0   3.91861

  256.0   3.21442

  257.0   3.43056

  258.0   3.30011

  259.0   2.94052

  260.0   3.28668

  261.0   3.18350

  262.0   2.72951

  263.0   2.91481

  264.0   2.82151

  265.0   2.71006

  266.0   2.89518

  267.0   2.72854

  268.0   2.83651

  269.0   2.68504

  270.0   2.71116

  271.0   2.42305

  272.0   2.40200

  273.0   2.38215

  274.0   2.25460

  275.0   2.19563

  276.0   2.10836

  277.0   2.04275

  278.0   1.95986

  279.0   1.92353

  280.0   1.84462

  281.0   1.79028

  282.0   1.74180

  283.0   1.71150

  284.0   1.67687

  285.0   1.63278

  286.0   1.58708

  287.0   1.54885

  288.0   1.51803

  289.0   1.50104

  290.0   1.47829

  291.0   1.45068

  292.0   1.42877

  293.0   1.41731

  294.0   1.40326

  295.0   1.39787

  296.0   1.37987

  297.0   1.36090

  298.0   1.35066

  299.0   1.33484

  300.0   1.32124

  301.0   1.30483

  302.0   1.29521

  303.0   1.28039

  304.0   1.27477

  305.0   1.26231

  306.0   1.23726

  307.0   1.22585

  308.0   1.21501

  309.0   1.17489

  310.0   1.15951

  311.0   1.12918

  312.0   1.09899

  313.0   1.06772

  314.0   1.04448

  315.0   1.01878

  316.0   0.99809

  317.0   0.97764

  318.0   0.95726

  319.0   0.93446

  320.0   0.92717

  321.0   0.91960

  322.0   0.89092

  323.0   0.88473

  324.0   0.87636

  325.0   0.86864

  326.0   0.86195

  327.0   0.85707

  328.0   0.85256

  329.0   0.84454

  330.0   0.83584

  331.0   0.83376

  332.0   0.82400

  333.0   0.81683

  334.0   0.80823

  335.0   0.80059

  336.0   0.79226

  337.0   0.78374

  338.0   0.77428

  339.0   0.76733

  340.0   0.75605

  341.0   0.74813

  342.0   0.73789

  343.0   0.72833

  344.0   0.72051

  345.0   0.70738

  346.0   0.69471

  347.0   0.68425

  348.0   0.67297

  349.0   0.66149

  350.0   0.64569

  351.0   0.63130

  352.0   0.61895

  353.0   0.60267

  354.0   0.59163

  355.0   0.57907

  356.0   0.56999

  357.0   0.55120

  358.0   0.53574

  359.0   0.52059

  360.0   0.50604

  361.0   0.49373

  362.0   0.47836

  363.0   0.46528

  364.0   0.45188

  365.0   0.43931

  366.0   0.42710

  367.0   0.41491

  368.0   0.40562

  369.0   0.39239

  370.0   0.38190

  371.0   0.37145

  372.0   0.36261

  373.0   0.35223

  374.0   0.34359

  375.0   0.33408

  376.0   0.32630

  377.0   0.31740

  378.0   0.30976

  379.0   0.30276

  380.0   0.29507

  381.0   0.28825

  382.0   0.28177

  383.0   0.27542

  384.0   0.27006

  385.0   0.26478

  386.0   0.25990

  387.0   0.25488

  388.0   0.24972

  389.0   0.24517

  390.0   0.24140

  391.0   0.23798

  392.0   0.23386

  393.0   0.22999

  394.0   0.22648

  395.0   0.22320

  396.0   0.22013

  397.0   0.21685

  398.0   0.21346

  399.0   0.20962

  400.0   0.20656

  401.0   0.20357

  402.0   0.19992

  403.0   0.19725

  404.0   0.19359

  405.0   0.18999

  406.0   0.18629

  407.0   0.18219

  408.0   0.17911

  409.0   0.17459

  410.0   0.17063

  411.0   0.16673

  412.0   0.16182

  413.0   0.15733

  414.0   0.15270

  415.0   0.15011

  416.0   0.14069

  417.0   0.13521

  418.0   0.13020

  419.0   0.12502

  420.0   0.11995

  421.0   0.11490

  422.0   0.10975

  423.0   0.10507

  424.0   0.09980

  425.0   0.09562

  426.0   0.09090

  427.0   0.08674

  428.0   0.08310

  429.0   0.07910

  430.0   0.07547

  431.0   0.07194

  432.0   0.06895

  433.0   0.06584

  434.0   0.06312

  435.0   0.06064

  436.0   0.05803

  437.0   0.05600

  438.0   0.05382

  439.0   0.05202

  440.0   0.05013

  441.0   0.04848

  442.0   0.04678

  443.0   0.04541

  444.0   0.04410

  445.0   0.04261

  446.0   0.04140

  447.0   0.04008

  448.0   0.03896

  449.0   0.03780

  450.0   0.03678

  451.0   0.03568

  452.0   0.03475

  453.0   0.03379

  454.0   0.03299

  455.0   0.03221

  456.0   0.03135

  457.0   0.03057

  458.0   0.02966

  459.0   0.02894

  460.0   0.02819

  461.0   0.02742

  462.0   0.02667

  463.0   0.02603

  464.0   0.02528

  465.0   0.02468

